parent_skill_id,parent_label,prompt_mode,variant,candidate_pool_size,final_k,selected_count,selected_candidates,duplicate_count,invalid_count,unaligned_count,plausible_novel_count,hallucination_count,semantic_precision,semantic_recall,semantic_f1,hier_precision,hier_recall,hier_f1
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,zero,soft_validation,10,5,5,"[""Évaluer les besoins physiques et émotionnels des patients."", ""Administrer des médicaments selon les prescriptions médicales."", ""Aider à la mobilité et à la rééducation des patients."", ""Fournir un soutien psychologique et une écoute active."", ""Éduquer les patients et leurs familles sur les soins à domicile.""]",0,10,3,2,1,0.6444866180419921,0.4603475843157087,0.5370721817016602,0.5,0.35714285714285715,0.41666666666666663
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,zero,soft_validation_rerank,10,5,5,"[""Administrer des médicaments selon les prescriptions médicales."", ""Évaluer les besoins physiques et émotionnels des patients."", ""Éduquer les patients et leurs familles sur les soins à domicile."", ""Respecter les protocoles d'hygiène et de sécurité en milieu médical."", ""Fournir un soutien psychologique et une écoute active.""]",0,10,3,2,1,0.6555121898651123,0.4682229927607945,0.5462601582209269,0.5,0.35714285714285715,0.41666666666666663
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",zero,baseline,10,5,5,"[""Utiliser des plateformes de gestion de projet pour organiser des tâches collaboratives."", ""Créer des documents partagés en temps réel pour faciliter la coécriture."", ""Appliquer des outils de visioconférence pour des réunions à distance efficaces."", ""Intégrer des applications de brainstorming pour générer des idées collectivement."", ""Utiliser des logiciels de présentation pour communiquer des projets visuellement.""]",0,9,6,3,3,0.612501859664917,0.612501859664917,0.612501859664917,0.5,0.3,0.37499999999999994
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",zero,validation,10,5,1,"[""Développer des contenus multimédias (vidéos, infographies) pour enrichir la communication.""]",0,9,6,3,3,0.6164212226867676,0.12328424453735351,0.2054737408955892,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",zero,validation_rerank,10,5,1,"[""Développer des contenus multimédias (vidéos, infographies) pour enrichir la communication.""]",0,9,6,3,3,0.6164212226867676,0.12328424453735351,0.2054737408955892,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",zero,soft_validation,10,5,3,"[""Développer des contenus multimédias (vidéos, infographies) pour enrichir la communication."", ""Créer des documents partagés en temps réel pour faciliter la coécriture."", ""Mettre en place des sondages numériques pour recueillir des avis et des feedbacks.""]",0,9,6,3,3,0.5555602709452311,0.33333616256713866,0.41667020320892334,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",zero,soft_validation_rerank,10,5,3,"[""Développer des contenus multimédias (vidéos, infographies) pour enrichir la communication."", ""Utiliser des forums ou des espaces de discussion en ligne pour échanger des idées."", ""Mettre en place des sondages numériques pour recueillir des avis et des feedbacks.""]",0,9,6,3,3,0.5231305758158366,0.31387834548950194,0.39234793186187744,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,zero,baseline,10,5,5,"[""Mesurer des dimensions avec un mètre ruban"", ""Couper des matériaux avec une scie manuelle"", ""Visser et dévisser avec un tournevis"", ""Percer des trous avec une perceuse à main"", ""Poncez des surfaces avec du papier de verre""]",0,5,4,3,1,0.706113624572754,0.5884280204772949,0.6419214768843218,0.625,0.4166666666666667,0.5
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,zero,validation,10,5,5,"[""Couper des matériaux avec une scie manuelle"", ""Visser et dévisser avec un tournevis"", ""Percer des trous avec une perceuse à main"", ""Poncez des surfaces avec du papier de verre"", ""Assembler des pièces avec des clous ou des vis""]",0,5,4,3,1,0.7461057186126709,0.6217547655105591,0.678277926011519,0.6,0.5,0.5454545454545454
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,zero,validation_rerank,10,5,5,"[""Couper des matériaux avec une scie manuelle"", ""Poncez des surfaces avec du papier de verre"", ""Percer des trous avec une perceuse à main"", ""Assembler des pièces avec des clous ou des vis"", ""Visser et dévisser avec un tournevis""]",0,5,4,3,1,0.7461057662963867,0.6217548052469889,0.6782779693603516,0.6,0.5,0.5454545454545454
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,zero,soft_validation,10,5,5,"[""Couper des matériaux avec une scie manuelle"", ""Visser et dévisser avec un tournevis"", ""Percer des trous avec une perceuse à main"", ""Poncez des surfaces avec du papier de verre"", ""Assembler des pièces avec des clous ou des vis""]",0,5,4,3,1,0.7461057186126709,0.6217547655105591,0.678277926011519,0.6,0.5,0.5454545454545454
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,zero,soft_validation_rerank,10,5,5,"[""Couper des matériaux avec une scie manuelle"", ""Poncez des surfaces avec du papier de verre"", ""Percer des trous avec une perceuse à main"", ""Assembler des pièces avec des clous ou des vis"", ""Visser et dévisser avec un tournevis""]",0,5,4,3,1,0.7461057662963867,0.6217548052469889,0.6782779693603516,0.6,0.5,0.5454545454545454
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,zero,baseline,10,5,5,"[""Concevoir des plans d'aménagement intérieur adaptés aux besoins des utilisateurs."", ""Sélectionner des matériaux appropriés pour la construction de structures extérieures."", ""Réaliser des études de faisabilité pour des projets de rénovation."", ""Installer des éléments de finition tels que des moulures et des revêtements de sol."", ""Évaluer la conformité des structures aux normes de sécurité et de réglementation.""]",0,7,7,3,4,0.5937995910644531,0.5937995910644531,0.5937995910644531,0.75,0.3,0.4285714285714285
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,zero,validation,10,5,3,"[""Sélectionner des matériaux appropriés pour la construction de structures extérieures."", ""Installer des éléments de finition tels que des moulures et des revêtements de sol."", ""Superviser les travaux de construction pour garantir la qualité et le respect des délais.""]",0,7,7,3,4,0.6890435218811035,0.4134261131286621,0.5167826414108277,0.6666666666666666,0.4,0.5
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,zero,validation_rerank,10,5,3,"[""Sélectionner des matériaux appropriés pour la construction de structures extérieures."", ""Installer des éléments de finition tels que des moulures et des revêtements de sol."", ""Superviser les travaux de construction pour garantir la qualité et le respect des délais.""]",0,7,7,3,4,0.6890435218811035,0.4134261131286621,0.5167826414108277,0.6666666666666666,0.4,0.5
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,zero,soft_validation,10,5,5,"[""Sélectionner des matériaux appropriés pour la construction de structures extérieures."", ""Installer des éléments de finition tels que des moulures et des revêtements de sol."", ""Superviser les travaux de construction pour garantir la qualité et le respect des délais."", ""Concevoir des plans d'aménagement intérieur adaptés aux besoins des utilisateurs."", ""Évaluer la conformité des structures aux normes de sécurité et de réglementation.""]",0,7,7,3,4,0.5718435764312744,0.5718435764312744,0.5718435764312744,0.6666666666666666,0.4,0.5
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,zero,soft_validation_rerank,10,5,5,"[""Sélectionner des matériaux appropriés pour la construction de structures extérieures."", ""Installer des éléments de finition tels que des moulures et des revêtements de sol."", ""Superviser les travaux de construction pour garantir la qualité et le respect des délais."", ""Concevoir des plans d'aménagement intérieur adaptés aux besoins des utilisateurs."", ""Gérer le budget et les ressources pour la réalisation de projets de construction.""]",0,7,7,3,4,0.5775094032287598,0.5775094032287598,0.5775094032287598,0.6666666666666666,0.4,0.5
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,zero,baseline,10,5,5,"[""Participer activement à des élections locales ou nationales en tant qu'électeur."", ""S'engager dans des actions de bénévolat au sein de la communauté."", ""Respecter et promouvoir les droits humains et les libertés fondamentales."", ""Contribuer à des débats publics sur des enjeux sociétaux."", ""Adopter des comportements écoresponsables dans la vie quotidienne.""]",0,5,4,3,1,0.6009010314941406,0.6009010314941406,0.6009010314941406,0.6666666666666666,0.4,0.5
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,zero,validation,10,5,5,"[""Participer activement à des élections locales ou nationales en tant qu'électeur."", ""S'engager dans des actions de bénévolat au sein de la communauté."", ""Respecter et promouvoir les droits humains et les libertés fondamentales."", ""Prendre part à des initiatives de sensibilisation sur des problématiques sociales."", ""Participer à des formations sur la citoyenneté et la démocratie.""]",0,5,4,3,1,0.616209888458252,0.616209888458252,0.616209888458252,0.7,0.7,0.7
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,zero,validation_rerank,10,5,5,"[""Participer activement à des élections locales ou nationales en tant qu'électeur."", ""Respecter et promouvoir les droits humains et les libertés fondamentales."", ""Participer à des formations sur la citoyenneté et la démocratie."", ""S'engager dans des actions de bénévolat au sein de la communauté."", ""Prendre part à des initiatives de sensibilisation sur des problématiques sociales.""]",0,5,4,3,1,0.6162098407745361,0.6162098407745361,0.6162098407745361,0.7,0.7,0.7
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,zero,soft_validation,10,5,5,"[""Participer activement à des élections locales ou nationales en tant qu'électeur."", ""Participer à des formations sur la citoyenneté et la démocratie."", ""S'engager dans des actions de bénévolat au sein de la communauté."", ""Respecter et promouvoir les droits humains et les libertés fondamentales."", ""Prendre part à des initiatives de sensibilisation sur des problématiques sociales.""]",0,5,4,3,1,0.6162098407745361,0.6162098407745361,0.6162098407745361,0.7,0.7,0.7
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,zero,soft_validation_rerank,10,5,5,"[""Participer activement à des élections locales ou nationales en tant qu'électeur."", ""Participer à des formations sur la citoyenneté et la démocratie."", ""Respecter et promouvoir les droits humains et les libertés fondamentales."", ""S'engager dans des actions de bénévolat au sein de la communauté."", ""Prendre part à des initiatives de sensibilisation sur des problématiques sociales.""]",0,5,4,3,1,0.6162098407745361,0.6162098407745361,0.6162098407745361,0.7,0.7,0.7
http://www.gamaizer.ai/cmo/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,manipuler des animaux,zero,baseline,10,5,5,"[""Observer le comportement animal pour détecter des signes de stress ou de maladie."", ""Administrer des soins de base, tels que le toilettage et le nettoyage des habitats."", ""Utiliser des techniques de capture sécurisées pour déplacer des animaux."", ""Interagir avec les animaux de manière positive pour établir la confiance."", ""Identifier les besoins nutritionnels spécifiques de différentes espèces.""]",0,3,2,1,1,0.6062633514404296,0.37891459465026855,0.46635642418494594,0.5,0.25,0.3333333333333333
http://www.gamaizer.ai/cmo/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,manipuler des animaux,zero,validation,10,5,5,"[""Observer le comportement animal pour détecter des signes de stress ou de maladie."", ""Administrer des soins de base, tels que le toilettage et le nettoyage des habitats."", ""Utiliser des techniques de capture sécurisées pour déplacer des animaux."", ""Interagir avec les animaux de manière positive pour établir la confiance."", ""Appliquer des méthodes de dressage adaptées à chaque type d'animal.""]",0,3,2,1,1,0.6991904258728028,0.4369940161705017,0.5378387891329252,0.5,0.3125,0.38461538461538464
http://www.gamaizer.ai/cmo/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,manipuler des animaux,zero,validation_rerank,10,5,5,"[""Utiliser des techniques de capture sécurisées pour déplacer des animaux."", ""Observer le comportement animal pour détecter des signes de stress ou de maladie."", ""Interagir avec les animaux de manière positive pour établir la confiance."", ""Administrer des soins de base, tels que le toilettage et le nettoyage des habitats."", ""Évaluer l'environnement de vie des animaux pour assurer leur bien-être.""]",0,3,2,1,1,0.690066146850586,0.4312913417816162,0.5308201129619892,0.5,0.3125,0.38461538461538464
http://www.gamaizer.ai/cmo/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,manipuler des animaux,zero,soft_validation,10,5,5,"[""Observer le comportement animal pour détecter des signes de stress ou de maladie."", ""Administrer des soins de base, tels que le toilettage et le nettoyage des habitats."", ""Utiliser des techniques de capture sécurisées pour déplacer des animaux."", ""Interagir avec les animaux de manière positive pour établir la confiance."", ""Appliquer des méthodes de dressage adaptées à chaque type d'animal.""]",0,3,2,1,1,0.6991904258728028,0.4369940161705017,0.5378387891329252,0.5,0.3125,0.38461538461538464
http://www.gamaizer.ai/cmo/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,manipuler des animaux,zero,soft_validation_rerank,10,5,5,"[""Utiliser des techniques de capture sécurisées pour déplacer des animaux."", ""Observer le comportement animal pour détecter des signes de stress ou de maladie."", ""Interagir avec les animaux de manière positive pour établir la confiance."", ""Administrer des soins de base, tels que le toilettage et le nettoyage des habitats."", ""Évaluer l'environnement de vie des animaux pour assurer leur bien-être.""]",0,3,2,1,1,0.690066146850586,0.4312913417816162,0.5308201129619892,0.5,0.3125,0.38461538461538464
http://www.gamaizer.ai/cmo/skill/e7a48651-3f68-4762-bf93-57cc1af47016,apporter des soins personnels généraux,zero,baseline,10,5,5,"[""Aider à l'hygiène corporelle quotidienne (douche, bain, brossage des dents)"", ""Assister dans l'habillage et le déshabillage"", ""Fournir des soins de la peau (application de crèmes, lotions)"", ""Aider à la prise de médicaments (rappels, administration)"", ""Soutenir lors des repas (couper les aliments, aider à manger)""]",0,9,9,2,7,0.4811094760894775,0.4811094760894775,0.4811094760894776,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/e7a48651-3f68-4762-bf93-57cc1af47016,apporter des soins personnels généraux,zero,validation,10,5,1,"[""Assister dans l'habillage et le déshabillage""]",0,9,9,2,7,0.5446873903274536,0.10893747806549073,0.18156246344248456,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/e7a48651-3f68-4762-bf93-57cc1af47016,apporter des soins personnels généraux,zero,validation_rerank,10,5,1,"[""Assister dans l'habillage et le déshabillage""]",0,9,9,2,7,0.5446873903274536,0.10893747806549073,0.18156246344248456,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/e7a48651-3f68-4762-bf93-57cc1af47016,apporter des soins personnels généraux,zero,soft_validation,10,5,5,"[""Assister dans l'habillage et le déshabillage"", ""Aider à la prise de médicaments (rappels, administration)"", ""Aider à l'hygiène corporelle quotidienne (douche, bain, brossage des dents)"", ""Soutenir lors des repas (couper les aliments, aider à manger)"", ""Surveiller et signaler les changements d'état de santé""]",0,9,9,2,7,0.4591825485229492,0.4591825485229492,0.4591825485229492,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/e7a48651-3f68-4762-bf93-57cc1af47016,apporter des soins personnels généraux,zero,soft_validation_rerank,10,5,5,"[""Assister dans l'habillage et le déshabillage"", ""Aider à la prise de médicaments (rappels, administration)"", ""Aider à la mobilité (transfert du lit à la chaise, marche)"", ""Aider à l'hygiène corporelle quotidienne (douche, bain, brossage des dents)"", ""Soutenir lors des repas (couper les aliments, aider à manger)""]",0,9,9,2,7,0.5337239265441894,0.5337239265441894,0.5337239265441894,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,faire migrer et élever des animaux,zero,baseline,10,5,5,"[""Sélectionner des races d'animaux adaptées à l'élevage."", ""Établir un plan de reproduction pour optimiser la génétique."", ""Gérer l'alimentation et la nutrition des animaux migrateurs."", ""Mettre en place des infrastructures pour le transport des animaux."", ""Assurer le suivi sanitaire et vétérinaire des animaux migrés.""]",0,8,8,5,3,0.6652309894561768,0.3695727719200982,0.4751649924686976,0.75,0.16666666666666666,0.27272727272727276
http://www.gamaizer.ai/cmo/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,faire migrer et élever des animaux,zero,validation,10,5,2,"[""Mettre en place des infrastructures pour le transport des animaux."", ""Assurer le suivi sanitaire et vétérinaire des animaux migrés.""]",0,8,8,5,3,0.8336741924285889,0.18526093165079752,0.3031542517922141,0.75,0.16666666666666666,0.27272727272727276
http://www.gamaizer.ai/cmo/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,faire migrer et élever des animaux,zero,validation_rerank,10,5,2,"[""Mettre en place des infrastructures pour le transport des animaux."", ""Assurer le suivi sanitaire et vétérinaire des animaux migrés.""]",0,8,8,5,3,0.8336741924285889,0.18526093165079752,0.3031542517922141,0.75,0.16666666666666666,0.27272727272727276
http://www.gamaizer.ai/cmo/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,faire migrer et élever des animaux,zero,soft_validation,10,5,5,"[""Mettre en place des infrastructures pour le transport des animaux."", ""Assurer le suivi sanitaire et vétérinaire des animaux migrés."", ""Sélectionner des races d'animaux adaptées à l'élevage."", ""Établir un plan de reproduction pour optimiser la génétique."", ""Planifier les itinéraires de migration en fonction des saisons.""]",0,8,8,5,3,0.6220268249511719,0.3455704583062066,0.4443048749651227,0.75,0.16666666666666666,0.27272727272727276
http://www.gamaizer.ai/cmo/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,faire migrer et élever des animaux,zero,soft_validation_rerank,10,5,5,"[""Mettre en place des infrastructures pour le transport des animaux."", ""Assurer le suivi sanitaire et vétérinaire des animaux migrés."", ""Sélectionner des races d'animaux adaptées à l'élevage."", ""Planifier les itinéraires de migration en fonction des saisons."", ""Établir un plan de reproduction pour optimiser la génétique.""]",0,8,8,5,3,0.6220268249511719,0.3455704583062066,0.4443048749651227,0.75,0.16666666666666666,0.27272727272727276
http://www.gamaizer.ai/cmo/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,démontrer une volonté d’apprendre,zero,baseline,10,5,5,"[""Rechercher activement des ressources d'apprentissage pertinentes."", ""Participer à des formations ou ateliers pour développer de nouvelles compétences."", ""Solliciter des retours constructifs sur son travail pour s'améliorer."", ""S'engager dans des discussions avec des experts pour approfondir ses connaissances."", ""Expérimenter de nouvelles méthodes ou outils dans son domaine de travail.""]",0,6,6,4,2,0.5734378337860108,0.4778648614883423,0.5213071216236461,0.5,0.16666666666666666,0.25
http://www.gamaizer.ai/cmo/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,démontrer une volonté d’apprendre,zero,validation,10,5,4,"[""Rechercher activement des ressources d'apprentissage pertinentes."", ""Solliciter des retours constructifs sur son travail pour s'améliorer."", ""Fixer des objectifs d'apprentissage clairs et mesurables."", ""Adapter ses stratégies d'apprentissage en fonction des résultats obtenus.""]",0,6,6,4,2,0.601832926273346,0.4012219508488973,0.4814663410186768,0.5,0.16666666666666666,0.25
http://www.gamaizer.ai/cmo/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,démontrer une volonté d’apprendre,zero,validation_rerank,10,5,4,"[""Rechercher activement des ressources d'apprentissage pertinentes."", ""Adapter ses stratégies d'apprentissage en fonction des résultats obtenus."", ""Solliciter des retours constructifs sur son travail pour s'améliorer."", ""Fixer des objectifs d'apprentissage clairs et mesurables.""]",0,6,6,4,2,0.601832926273346,0.4012219508488973,0.4814663410186768,0.5,0.16666666666666666,0.25
http://www.gamaizer.ai/cmo/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,démontrer une volonté d’apprendre,zero,soft_validation,10,5,5,"[""Rechercher activement des ressources d'apprentissage pertinentes."", ""Solliciter des retours constructifs sur son travail pour s'améliorer."", ""Fixer des objectifs d'apprentissage clairs et mesurables."", ""Adapter ses stratégies d'apprentissage en fonction des résultats obtenus."", ""Participer à des formations ou ateliers pour développer de nouvelles compétences.""]",0,6,6,4,2,0.5562089920043946,0.4635074933369954,0.5056445381858132,0.5,0.16666666666666666,0.25
http://www.gamaizer.ai/cmo/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,démontrer une volonté d’apprendre,zero,soft_validation_rerank,10,5,5,"[""Rechercher activement des ressources d'apprentissage pertinentes."", ""Adapter ses stratégies d'apprentissage en fonction des résultats obtenus."", ""Solliciter des retours constructifs sur son travail pour s'améliorer."", ""Fixer des objectifs d'apprentissage clairs et mesurables."", ""Partager ses connaissances avec ses pairs pour renforcer sa compréhension.""]",0,6,6,4,2,0.5864650726318359,0.4887208938598633,0.5331500660289417,0.5,0.16666666666666666,0.25
http://www.gamaizer.ai/cmo/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,protéger et mettre en œuvre,zero,baseline,10,5,5,"[""Évaluer les risques potentiels pour la sécurité."", ""Élaborer des plans de protection adaptés."", ""Mettre en place des mesures de prévention."", ""Former le personnel aux protocoles de sécurité."", ""Surveiller et analyser les incidents de sécurité.""]",0,9,9,8,1,0.5798649311065673,0.3624155819416046,0.44604994700505185,1.0,0.125,0.2222222222222222
http://www.gamaizer.ai/cmo/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,protéger et mettre en œuvre,zero,validation,10,5,1,"[""Mettre en place des mesures de prévention.""]",0,9,9,8,1,0.7871975898742676,0.09839969873428345,0.17493279774983725,1.0,0.125,0.2222222222222222
http://www.gamaizer.ai/cmo/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,protéger et mettre en œuvre,zero,validation_rerank,10,5,1,"[""Mettre en place des mesures de prévention.""]",0,9,9,8,1,0.7871975898742676,0.09839969873428345,0.17493279774983725,1.0,0.125,0.2222222222222222
http://www.gamaizer.ai/cmo/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,protéger et mettre en œuvre,zero,soft_validation,10,5,3,"[""Mettre en place des mesures de prévention."", ""Évaluer les risques potentiels pour la sécurité."", ""Réaliser des audits de sécurité réguliers.""]",0,9,9,8,1,0.6280589898427328,0.23552212119102478,0.3425776308233088,1.0,0.125,0.2222222222222222
http://www.gamaizer.ai/cmo/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,protéger et mettre en œuvre,zero,soft_validation_rerank,10,5,3,"[""Mettre en place des mesures de prévention."", ""Évaluer les risques potentiels pour la sécurité."", ""Réaliser des audits de sécurité réguliers.""]",0,9,9,8,1,0.6280589898427328,0.23552212119102478,0.3425776308233088,1.0,0.125,0.2222222222222222
http://www.gamaizer.ai/cmo/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"traiter des informations, idées et concepts",zero,baseline,10,5,5,"[""Analyser des données quantitatives et qualitatives."", ""Synthétiser des informations provenant de sources variées."", ""Évaluer la pertinence et la fiabilité des sources d'information."", ""Formuler des hypothèses basées sur des observations."", ""Comparer et contraster des idées ou des concepts.""]",0,7,7,7,0,0.5310177803039551,0.5310177803039551,0.5310177803039551,0.5,0.1,0.16666666666666669
http://www.gamaizer.ai/cmo/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"traiter des informations, idées et concepts",zero,validation,10,5,3,"[""Analyser des données quantitatives et qualitatives."", ""Interpréter des graphiques et des tableaux."", ""Développer des conclusions à partir de l'analyse d'informations.""]",0,7,7,7,0,0.5620361169179281,0.3372216701507568,0.4215270876884461,0.5,0.3,0.37499999999999994
http://www.gamaizer.ai/cmo/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"traiter des informations, idées et concepts",zero,validation_rerank,10,5,3,"[""Analyser des données quantitatives et qualitatives."", ""Développer des conclusions à partir de l'analyse d'informations."", ""Interpréter des graphiques et des tableaux.""]",0,7,7,7,0,0.5620361169179281,0.3372216701507568,0.4215270876884461,0.5,0.3,0.37499999999999994
http://www.gamaizer.ai/cmo/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"traiter des informations, idées et concepts",zero,soft_validation,10,5,4,"[""Analyser des données quantitatives et qualitatives."", ""Interpréter des graphiques et des tableaux."", ""Développer des conclusions à partir de l'analyse d'informations."", ""Synthétiser des informations provenant de sources variées.""]",0,7,7,7,0,0.550427258014679,0.44034180641174314,0.4892686737908257,0.5,0.3,0.37499999999999994
http://www.gamaizer.ai/cmo/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"traiter des informations, idées et concepts",zero,soft_validation_rerank,10,5,4,"[""Analyser des données quantitatives et qualitatives."", ""Développer des conclusions à partir de l'analyse d'informations."", ""Interpréter des graphiques et des tableaux."", ""Communiquer des idées complexes de manière accessible.""]",0,7,7,7,0,0.5745216012001038,0.45961728096008303,0.5106858677334256,0.5,0.3,0.37499999999999994
http://www.gamaizer.ai/cmo/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,aptitudes et compétences transversales,few,baseline,10,5,5,"[""Communiquer efficacement avec des équipes multidisciplinaires"", ""Gérer le temps et les priorités de manière optimale"", ""Résoudre des problèmes complexes en utilisant des approches créatives"", ""S'adapter rapidement aux changements de contexte ou de priorités"", ""Travailler en collaboration avec des partenaires externes""]",0,8,1,0,1,0.4514885902404785,0.37624049186706543,0.41044417294588953,0.5,0.4166666666666667,0.45454545454545453
http://www.gamaizer.ai/cmo/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,aptitudes et compétences transversales,few,validation,10,5,2,"[""Communiquer efficacement avec des équipes multidisciplinaires"", ""Développer des compétences en leadership et en gestion d'équipe""]",0,8,1,0,1,0.6323027610778809,0.2107675870259603,0.31615138053894043,0.75,0.25,0.375
http://www.gamaizer.ai/cmo/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,aptitudes et compétences transversales,few,validation_rerank,10,5,2,"[""Communiquer efficacement avec des équipes multidisciplinaires"", ""Développer des compétences en leadership et en gestion d'équipe""]",0,8,1,0,1,0.6323027610778809,0.2107675870259603,0.31615138053894043,0.75,0.25,0.375
http://www.gamaizer.ai/cmo/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,aptitudes et compétences transversales,few,soft_validation,10,5,5,"[""Développer des compétences en leadership et en gestion d'équipe"", ""Communiquer efficacement avec des équipes multidisciplinaires"", ""Gérer le temps et les priorités de manière optimale"", ""Résoudre des problèmes complexes en utilisant des approches créatives"", ""S'adapter rapidement aux changements de contexte ou de priorités""]",0,8,1,0,1,0.5252034187316894,0.4376695156097412,0.47745765339244495,0.6,0.5,0.5454545454545454
http://www.gamaizer.ai/cmo/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,aptitudes et compétences transversales,few,soft_validation_rerank,10,5,5,"[""Développer des compétences en leadership et en gestion d'équipe"", ""Communiquer efficacement avec des équipes multidisciplinaires"", ""Gérer le temps et les priorités de manière optimale"", ""Analyser des données pour prendre des décisions éclairées"", ""Résoudre des problèmes complexes en utilisant des approches créatives""]",0,8,1,0,1,0.5418926239013672,0.45157718658447266,0.492629658092152,0.6,0.5,0.5454545454545454
